ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,OrderQuantity,SalesAmount
475,20220416,20220428,20220423,18520,1,100,SO56294,1,69.99
475,20220416,20220428,20220423,20748,1,100,SO56295,1,69.99
489,20220416,20220428,20220423,20748,1,100,SO56295,1,53.99
528,20220416,20220428,20220423,24773,1,19,SO56296,1,4.99
480,20220416,20220428,20220423,24773,2,19,SO56296,1,2.29
528,20220416,20220428,20220423,23716,1,19,SO56297,1,4.99
485,20220416,20220428,20220423,23716,1,19,SO56297,1,21.98
485,20220416,20220428,20220423,14122,1,100,SO56298,1,21.98
225,20220416,20220428,20220423,14122,1,100,SO56298,1,8.99
528,20220416,20220428,20220423,16048,1,100,SO56299,1,4.99
217,20220416,20220428,20220423,16048,1,100,SO56299,1,34.99
477,20220416,20220428,20220423,19317,1,100,SO56300,1,4.99
539,20220416,20220428,20220423,16469,1,100,SO56301,1,24.99
529,20220416,20220428,20220423,16469,1,100,SO56301,1,3.99
222,20220416,20220428,20220423,16469,1,100,SO56301,1,34.99
536,20220416,20220428,20220423,19375,1,100,SO56302,1,29.99
528,20220416,20220428,20220423,19375,1,100,SO56302,1,4.99
485,20220416,20220428,20220423,19375,1,100,SO56302,1,21.98
471,20220416,20220428,20220423,19375,1,100,SO56302,1,63.5
529,20220416,20220428,20220423,21084,1,100,SO56303,1,3.99
538,20220416,20220428,20220423,21084,1,100,SO56303,1,21.49
480,20220416,20220428,20220423,21084,1,100,SO56303,1,2.29
477,20220416,20220428,20220423,21075,1,100,SO56304,1,4.99
487,20220416,20220428,20220423,21075,1,100,SO56304,1,54.99
529,20220416,20220428,20220423,24572,1,100,SO56305,1,3.99
538,20220416,20220428,20220423,21121,1,100,SO56306,1,21.49
538,20220416,20220428,20220423,26990,1,100,SO56307,1,21.49
480,20220416,20220428,20220423,26990,1,100,SO56307,1,2.29
537,20220416,20220428,20220423,12191,1,100,SO56308,1,35
528,20220416,20220428,20220423,12191,1,100,SO56308,1,4.99
472,20220416,20220428,20220423,12191,1,100,SO56308,1,63.5
485,20220416,20220428,20220423,12191,1,100,SO56308,1,21.98
478,20220416,20220428,20220423,12659,1,100,SO56309,1,9.99
487,20220416,20220428,20220423,12659,1,100,SO56309,1,54.99
482,20220416,20220428,20220423,12659,1,100,SO56309,1,8.99
237,20220416,20220428,20220423,12268,1,100,SO56310,1,49.99
222,20220416,20220428,20220423,11580,1,98,SO56311,1,34.99
581,20220416,20220428,20220423,16947,1,100,SO56312,1,1700.99
214,20220416,20220428,20220423,16947,1,100,SO56312,1,34.99
580,20220416,20220428,20220423,16973,1,100,SO56313,1,1700.99
539,20220416,20220428,20220423,16973,1,100,SO56313,1,24.99
529,20220416,20220428,20220423,16973,1,100,SO56313,1,3.99
484,20220416,20220428,20220423,16973,1,100,SO56313,1,7.95
483,20220416,20220428,20220423,16973,1,100,SO56313,1,120
376,20220416,20220428,20220423,16373,1,100,SO56314,1,2443.35
529,20220416,20220428,20220423,16373,1,100,SO56314,1,3.99
540,20220416,20220428,20220423,16373,1,100,SO56314,1,32.6
217,20220416,20220428,20220423,16373,1,100,SO56314,1,34.99
472,20220416,20220428,20220423,16373,1,100,SO56314,1,63.5
361,20220416,20220428,20220423,13178,1,100,SO56315,1,2294.99
485,20220416,20220428,20220423,13178,1,100,SO56315,1,21.98
359,20220416,20220428,20220423,12208,1,100,SO56316,1,2294.99
485,20220416,20220428,20220423,12208,1,100,SO56316,1,21.98
225,20220416,20220428,20220423,12208,1,100,SO56316,1,8.99
237,20220416,20220428,20220423,12208,1,100,SO56316,1,49.99
570,20220416,20220428,20220423,14843,1,98,SO56317,1,742.35
222,20220416,20220428,20220423,14843,1,98,SO56317,1,34.99
574,20220416,20220428,20220423,29191,1,6,SO56318,1,2384.07
225,20220416,20220428,20220423,29191,1,6,SO56318,1,8.99
372,20220416,20220428,20220423,19555,1,6,SO56319,1,2443.35
222,20220416,20220428,20220423,19555,1,6,SO56319,1,34.99
490,20220416,20220428,20220423,19555,1,6,SO56319,1,53.99
378,20220416,20220428,20220423,13524,1,6,SO56320,1,2443.35
479,20220416,20220428,20220423,13524,1,6,SO56320,1,8.99
477,20220416,20220428,20220423,13524,1,6,SO56320,1,4.99
372,20220416,20220428,20220423,18931,1,6,SO56321,1,2443.35
540,20220416,20220428,20220423,18931,1,6,SO56321,1,32.6
529,20220416,20220428,20220423,18931,1,6,SO56321,1,3.99
480,20220416,20220428,20220423,18931,1,6,SO56321,1,2.29
363,20220416,20220428,20220423,11750,1,6,SO56322,1,2294.99
487,20220416,20220428,20220423,11750,1,6,SO56322,1,54.99
355,20220416,20220428,20220423,12671,1,6,SO56323,1,2319.99
353,20220416,20220428,20220423,12673,2,6,SO56324,1,2319.99
478,20220416,20220428,20220423,12673,1,6,SO56324,1,9.99
477,20220416,20220428,20220423,12673,1,6,SO56324,1,4.99
566,20220416,20220428,20220423,26484,1,100,SO56325,1,742.35
570,20220416,20220428,20220423,26485,1,100,SO56326,1,742.35
361,20220416,20220428,20220423,12001,1,6,SO56327,1,2294.99
478,20220416,20220428,20220423,12001,1,6,SO56327,1,9.99
477,20220416,20220428,20220423,12001,1,6,SO56327,1,4.99
225,20220416,20220428,20220423,12001,1,6,SO56327,1,8.99
564,20220416,20220428,20220423,24959,1,100,SO56328,1,2384.07
214,20220416,20220428,20220423,24959,1,100,SO56328,1,34.99
576,20220416,20220428,20220423,11739,1,19,SO56329,1,2384.07
477,20220416,20220428,20220423,11739,1,19,SO56329,1,4.99
479,20220416,20220428,20220423,11739,1,19,SO56329,1,8.99
606,20220416,20220428,20220423,22886,1,100,SO56330,1,539.99
217,20220416,20220428,20220423,22886,1,100,SO56330,1,34.99
467,20220416,20220428,20220423,22886,1,100,SO56330,1,24.49
390,20220416,20220428,20220423,20163,1,100,SO56331,1,1120.49
388,20220417,20220429,20220424,24908,1,6,SO56332,1,1120.49
217,20220417,20220429,20220424,24908,1,6,SO56332,1,34.99
386,20220417,20220429,20220424,23542,1,6,SO56333,1,1120.49
214,20220417,20220429,20220424,23542,1,6,SO56333,1,34.99
355,20220417,20220429,20220424,12657,1,100,SO56334,1,2319.99
485,20220417,20220429,20220424,12657,1,100,SO56334,1,21.98
359,20220417,20220429,20220424,12330,1,100,SO56335,1,2294.99
477,20220417,20220429,20220424,12330,1,100,SO56335,1,4.99
478,20220417,20220429,20220424,12330,1,100,SO56335,1,9.99
463,20220417,20220429,20220424,12330,1,100,SO56335,1,24.49
359,20220417,20220429,20220424,11612,1,98,SO56336,1,2294.99
485,20220417,20220429,20220424,11612,1,98,SO56336,1,21.98
478,20220417,20220429,20220424,11612,1,98,SO56336,1,9.99
355,20220417,20220429,20220424,13686,1,100,SO56337,1,2319.99
487,20220417,20220429,20220424,13686,1,100,SO56337,1,54.99
577,20220417,20220429,20220424,12005,1,6,SO56338,1,1214.85
539,20220417,20220429,20220424,15128,1,6,SO56339,1,24.99
480,20220417,20220429,20220424,15128,1,6,SO56339,1,2.29
536,20220417,20220429,20220424,17057,1,6,SO56340,1,29.99
480,20220417,20220429,20220424,17057,2,6,SO56340,1,2.29
477,20220417,20220429,20220424,20417,1,6,SO56341,1,4.99
490,20220417,20220429,20220424,20417,1,6,SO56341,1,53.99
225,20220417,20220429,20220424,20417,1,6,SO56341,1,8.99
530,20220417,20220429,20220424,23997,1,6,SO56342,1,4.99
217,20220417,20220429,20220424,23997,1,6,SO56342,1,34.99
583,20220417,20220429,20220424,20851,1,98,SO56343,1,1700.99
222,20220417,20220429,20220424,20851,1,98,SO56343,1,34.99
580,20220417,20220429,20220424,20856,1,98,SO56344,1,1700.99
528,20220417,20220429,20220424,11123,1,6,SO56345,1,4.99
535,20220417,20220429,20220424,11123,1,6,SO56345,1,24.99
484,20220417,20220429,20220424,11123,1,6,SO56345,1,7.95
536,20220417,20220429,20220424,23469,1,100,SO56346,1,29.99
540,20220417,20220429,20220424,14566,1,19,SO56347,1,32.6
529,20220417,20220429,20220424,14566,1,19,SO56347,1,3.99
486,20220417,20220429,20220424,14566,1,19,SO56347,1,159
540,20220417,20220429,20220424,25023,1,100,SO56348,1,32.6
529,20220417,20220429,20220424,25023,1,100,SO56348,1,3.99
480,20220417,20220429,20220424,25023,1,100,SO56348,1,2.29
478,20220417,20220429,20220424,13732,1,19,SO56349,1,9.99
477,20220417,20220429,20220424,13732,1,19,SO56349,1,4.99
488,20220417,20220429,20220424,13732,1,19,SO56349,1,53.99
536,20220417,20220429,20220424,22138,1,100,SO56350,1,29.99
528,20220417,20220429,20220424,22138,1,100,SO56350,1,4.99
480,20220417,20220429,20220424,22138,1,100,SO56350,1,2.29
478,20220417,20220429,20220424,21616,1,100,SO56351,1,9.99
477,20220417,20220429,20220424,21616,1,100,SO56351,1,4.99
488,20220417,20220429,20220424,21616,1,100,SO56351,1,53.99
478,20220417,20220429,20220424,20503,1,100,SO56352,1,9.99
477,20220417,20220429,20220424,20503,1,100,SO56352,1,4.99
477,20220417,20220429,20220424,27243,1,19,SO56353,1,4.99
228,20220417,20220429,20220424,27243,1,19,SO56353,1,49.99
528,20220417,20220429,20220424,15344,1,100,SO56354,1,4.99
528,20220417,20220429,20220424,14475,1,100,SO56355,1,4.99
480,20220417,20220429,20220424,14475,2,100,SO56355,1,2.29
528,20220417,20220429,20220424,18179,1,100,SO56356,1,4.99
539,20220417,20220429,20220424,16255,1,100,SO56357,1,24.99
529,20220417,20220429,20220424,16255,1,100,SO56357,1,3.99
486,20220417,20220429,20220424,16255,1,100,SO56357,1,159
540,20220417,20220429,20220424,13496,1,100,SO56358,1,32.6
529,20220417,20220429,20220424,13496,1,100,SO56358,1,3.99
535,20220417,20220429,20220424,20570,1,98,SO56359,1,24.99
528,20220417,20220429,20220424,20570,1,98,SO56359,1,4.99
214,20220417,20220429,20220424,20570,1,98,SO56359,1,34.99
234,20220417,20220429,20220424,20570,1,98,SO56359,1,49.99
536,20220417,20220429,20220424,19388,1,100,SO56360,1,29.99
528,20220417,20220429,20220424,19388,1,100,SO56360,1,4.99
480,20220417,20220429,20220424,19388,1,100,SO56360,1,2.29
484,20220417,20220429,20220424,19388,1,100,SO56360,1,7.95
528,20220417,20220429,20220424,15418,1,19,SO56361,1,4.99
537,20220417,20220429,20220424,15418,1,19,SO56361,1,35
480,20220417,20220429,20220424,15418,1,19,SO56361,1,2.29
591,20220417,20220429,20220424,19127,1,100,SO56362,1,564.99
478,20220417,20220429,20220424,19127,1,100,SO56362,1,9.99
477,20220417,20220429,20220424,19127,1,100,SO56362,1,4.99
589,20220417,20220429,20220424,14089,1,100,SO56363,1,769.49
475,20220417,20220429,20220424,14089,1,100,SO56363,1,69.99
490,20220417,20220429,20220424,14089,1,100,SO56363,1,53.99
357,20220417,20220429,20220424,13100,1,100,SO56364,1,2319.99
485,20220417,20220429,20220424,13100,1,100,SO56364,1,21.98
222,20220417,20220429,20220424,13100,1,100,SO56364,1,34.99
583,20220417,20220429,20220424,23106,1,6,SO56365,1,1700.99
479,20220417,20220429,20220424,23106,1,6,SO56365,1,8.99
477,20220417,20220429,20220424,23106,1,6,SO56365,1,4.99
222,20220417,20220429,20220424,23106,1,6,SO56365,1,34.99
467,20220417,20220429,20220424,23106,1,6,SO56365,1,24.49
582,20220417,20220429,20220424,23107,1,6,SO56366,1,1700.99
479,20220417,20220429,20220424,23107,1,6,SO56366,1,8.99
477,20220417,20220429,20220424,23107,1,6,SO56366,1,4.99
606,20220417,20220429,20220424,28209,1,6,SO56367,1,539.99
217,20220417,20220429,20220424,28209,1,6,SO56367,1,34.99
574,20220417,20220429,20220424,29190,1,6,SO56368,1,2384.07
225,20220417,20220429,20220424,29190,1,6,SO56368,1,8.99
488,20220417,20220429,20220424,29190,1,6,SO56368,1,53.99
357,20220417,20220429,20220424,12356,2,6,SO56369,1,2319.99
485,20220417,20220429,20220424,12356,1,6,SO56369,1,21.98
566,20220417,20220429,20220424,26486,1,100,SO56370,1,742.35
479,20220417,20220429,20220424,26486,1,100,SO56370,1,8.99
355,20220417,20220429,20220424,11990,1,6,SO56371,1,2319.99
477,20220417,20220429,20220424,11990,1,6,SO56371,1,4.99
478,20220417,20220429,20220424,11990,1,6,SO56371,1,9.99
222,20220417,20220429,20220424,11990,1,6,SO56371,1,34.99
560,20220417,20220429,20220424,23283,1,19,SO56372,1,1214.85
222,20220417,20220429,20220424,23283,1,19,SO56372,1,34.99
579,20220417,20220429,20220424,25380,1,100,SO56373,1,1214.85
222,20220417,20220429,20220424,25380,1,100,SO56373,1,34.99
604,20220417,20220429,20220424,25656,1,98,SO56374,1,539.99
605,20220417,20220429,20220424,25659,1,98,SO56375,1,539.99
538,20220417,20220429,20220424,25659,1,98,SO56375,1,21.49
529,20220417,20220429,20220424,25659,1,98,SO56375,1,3.99
480,20220417,20220429,20220424,25659,1,98,SO56375,1,2.29
574,20220417,20220429,20220424,12644,1,98,SO56376,1,2384.07
222,20220417,20220429,20220424,12644,1,98,SO56376,1,34.99
361,20220418,20220430,20220425,12381,1,98,SO56377,1,2294.99
217,20220418,20220430,20220425,12381,1,98,SO56377,1,34.99
225,20220418,20220430,20220425,12381,1,98,SO56377,1,8.99
353,20220418,20220430,20220425,12286,1,98,SO56378,1,2319.99
485,20220418,20220430,20220425,12286,1,98,SO56378,1,21.98
472,20220418,20220430,20220425,12286,1,98,SO56378,1,63.5
484,20220418,20220430,20220425,28597,1,100,SO56379,1,7.95
528,20220418,20220430,20220425,20250,1,6,SO56380,1,4.99
536,20220418,20220430,20220425,20250,1,6,SO56380,1,29.99
480,20220418,20220430,20220425,20250,1,6,SO56380,1,2.29
536,20220418,20220430,20220425,16640,1,6,SO56381,1,29.99
528,20220418,20220430,20220425,16640,1,6,SO56381,1,4.99
214,20220418,20220430,20220425,16640,1,6,SO56381,1,34.99
485,20220418,20220430,20220425,16919,1,6,SO56382,1,21.98
214,20220418,20220430,20220425,16919,1,6,SO56382,1,34.99
485,20220418,20220430,20220425,22949,1,6,SO56383,1,21.98
231,20220418,20220430,20220425,22949,1,6,SO56383,1,49.99
477,20220418,20220430,20220425,23424,1,6,SO56384,1,4.99
465,20220418,20220430,20220425,23424,1,6,SO56384,1,24.49
530,20220418,20220430,20220425,14860,1,6,SO56385,1,4.99
214,20220418,20220430,20220425,14860,1,6,SO56385,1,34.99
487,20220418,20220430,20220425,13617,1,6,SO56386,1,54.99
484,20220418,20220430,20220425,13617,1,6,SO56386,1,7.95
540,20220418,20220430,20220425,16635,1,6,SO56387,1,32.6
529,20220418,20220430,20220425,16635,1,6,SO56387,1,3.99
480,20220418,20220430,20220425,16635,1,6,SO56387,1,2.29
587,20220418,20220430,20220425,13779,1,100,SO56388,1,769.49
536,20220418,20220430,20220425,13779,1,100,SO56388,1,29.99
528,20220418,20220430,20220425,13779,1,100,SO56388,1,4.99
485,20220418,20220430,20220425,13779,1,100,SO56388,1,21.98
487,20220418,20220430,20220425,13779,1,100,SO56388,1,54.99
539,20220418,20220430,20220425,29206,1,100,SO56389,1,24.99
529,20220418,20220430,20220425,29206,1,100,SO56389,1,3.99
483,20220418,20220430,20220425,29206,1,100,SO56389,1,120
530,20220418,20220430,20220425,11519,1,19,SO56390,1,4.99
480,20220418,20220430,20220425,11519,2,19,SO56390,1,2.29
535,20220418,20220430,20220425,25356,1,100,SO56391,1,24.99
480,20220418,20220430,20220425,25356,1,100,SO56391,1,2.29
530,20220418,20220430,20220425,11500,1,19,SO56392,1,4.99
529,20220418,20220430,20220425,25441,1,100,SO56393,1,3.99
540,20220418,20220430,20220425,25441,1,100,SO56393,1,32.6
222,20220418,20220430,20220425,25441,1,100,SO56393,1,34.99
540,20220418,20220430,20220425,24398,1,100,SO56394,1,32.6
480,20220418,20220430,20220425,24398,1,100,SO56394,1,2.29
484,20220418,20220430,20220425,24398,1,100,SO56394,1,7.95
536,20220418,20220430,20220425,12530,1,19,SO56395,1,29.99
477,20220418,20220430,20220425,12530,1,19,SO56395,1,4.99
217,20220418,20220430,20220425,12530,1,19,SO56395,1,34.99
540,20220418,20220430,20220425,24435,1,100,SO56396,1,32.6
529,20220418,20220430,20220425,24435,1,100,SO56396,1,3.99
480,20220418,20220430,20220425,24435,2,100,SO56396,1,2.29
484,20220418,20220430,20220425,24435,1,100,SO56396,1,7.95
536,20220418,20220430,20220425,23300,1,100,SO56397,1,29.99
528,20220418,20220430,20220425,23300,1,100,SO56397,1,4.99
222,20220418,20220430,20220425,23300,1,100,SO56397,1,34.99
471,20220418,20220430,20220425,23300,1,100,SO56397,1,63.5
536,20220418,20220430,20220425,22108,1,100,SO56398,1,29.99
477,20220418,20220430,20220425,22108,1,100,SO56398,1,4.99
228,20220418,20220430,20220425,22108,1,100,SO56398,1,49.99
476,20220418,20220430,20220425,14244,1,19,SO56399,1,69.99
477,20220418,20220430,20220425,17605,1,100,SO56400,1,4.99
222,20220418,20220430,20220425,17605,1,100,SO56400,1,34.99
528,20220418,20220430,20220425,29176,1,19,SO56401,1,4.99
480,20220418,20220430,20220425,29176,1,19,SO56401,1,2.29
484,20220418,20220430,20220425,29176,1,19,SO56401,1,7.95
528,20220418,20220430,20220425,15935,1,100,SO56402,1,4.99
480,20220418,20220430,20220425,15935,2,100,SO56402,1,2.29
528,20220418,20220430,20220425,21690,1,19,SO56403,1,4.99
217,20220418,20220430,20220425,21690,1,19,SO56403,1,34.99
489,20220418,20220430,20220425,21690,1,19,SO56403,1,53.99
485,20220418,20220430,20220425,14135,1,100,SO56404,1,21.98
478,20220418,20220430,20220425,14135,1,100,SO56404,1,9.99
487,20220418,20220430,20220425,14135,1,100,SO56404,1,54.99
485,20220418,20220430,20220425,16036,1,98,SO56405,1,21.98
540,20220418,20220430,20220425,15092,1,100,SO56406,1,32.6
529,20220418,20220430,20220425,15092,1,100,SO56406,1,3.99
535,20220418,20220430,20220425,17936,1,98,SO56407,1,24.99
528,20220418,20220430,20220425,17936,1,98,SO56407,1,4.99
217,20220418,20220430,20220425,17936,1,98,SO56407,1,34.99
536,20220418,20220430,20220425,17997,1,100,SO56408,1,29.99
528,20220418,20220430,20220425,17997,1,100,SO56408,1,4.99
214,20220418,20220430,20220425,17997,1,100,SO56408,1,34.99
539,20220418,20220430,20220425,13809,1,98,SO56409,1,24.99
529,20220418,20220430,20220425,13809,1,98,SO56409,1,3.99
217,20220418,20220430,20220425,13809,1,98,SO56409,1,34.99
228,20220418,20220430,20220425,13809,1,98,SO56409,1,49.99
529,20220418,20220430,20220425,17820,1,98,SO56410,1,3.99
529,20220418,20220430,20220425,22710,1,100,SO56411,1,3.99
529,20220418,20220430,20220425,17821,1,98,SO56412,1,3.99
480,20220418,20220430,20220425,17821,1,98,SO56412,1,2.29
529,20220418,20220430,20220425,12489,1,100,SO56413,1,3.99
217,20220418,20220430,20220425,12489,1,100,SO56413,1,34.99
529,20220418,20220430,20220425,25768,1,100,SO56414,1,3.99
538,20220418,20220430,20220425,25768,1,100,SO56414,1,21.49
231,20220418,20220430,20220425,25768,1,100,SO56414,1,49.99
537,20220418,20220430,20220425,11311,1,100,SO56415,1,35
528,20220418,20220430,20220425,11311,1,100,SO56415,1,4.99
222,20220418,20220430,20220425,11311,1,100,SO56415,1,34.99
537,20220418,20220430,20220425,12046,1,100,SO56416,1,35
537,20220418,20220430,20220425,12194,1,100,SO56417,1,35
528,20220418,20220430,20220425,12194,1,100,SO56417,1,4.99
214,20220418,20220430,20220425,12194,1,100,SO56417,1,34.99
537,20220418,20220430,20220425,13350,1,19,SO56418,1,35
528,20220418,20220430,20220425,13350,1,19,SO56418,1,4.99
485,20220418,20220430,20220425,12953,1,100,SO56419,1,21.98
217,20220418,20220430,20220425,12953,1,100,SO56419,1,34.99
467,20220418,20220430,20220425,12953,1,100,SO56419,1,24.49
478,20220418,20220430,20220425,13495,1,98,SO56420,1,9.99
477,20220418,20220430,20220425,13495,1,98,SO56420,1,4.99
380,20220418,20220430,20220425,16362,1,100,SO56421,1,2443.35
540,20220418,20220430,20220425,16362,1,100,SO56421,1,32.6
529,20220418,20220430,20220425,16362,1,100,SO56421,1,3.99
480,20220418,20220430,20220425,16362,1,100,SO56421,1,2.29
359,20220418,20220430,20220425,11629,1,100,SO56422,1,2294.99
485,20220418,20220430,20220425,11629,1,100,SO56422,1,21.98
214,20220418,20220430,20220425,11629,1,100,SO56422,1,34.99
355,20220418,20220430,20220425,11135,1,100,SO56423,1,2319.99
478,20220418,20220430,20220425,11135,1,100,SO56423,1,9.99
477,20220418,20220430,20220425,11135,1,100,SO56423,1,4.99
581,20220418,20220430,20220425,22966,1,6,SO56424,1,1700.99
222,20220418,20220430,20220425,22966,1,6,SO56424,1,34.99
378,20220418,20220430,20220425,19099,1,6,SO56425,1,2443.35
225,20220418,20220430,20220425,19099,1,6,SO56425,1,8.99
484,20220418,20220430,20220425,19099,1,6,SO56425,1,7.95
604,20220418,20220430,20220425,22876,1,100,SO56426,1,539.99
217,20220418,20220430,20220425,22876,1,100,SO56426,1,34.99
386,20220418,20220430,20220425,23775,1,98,SO56427,1,1120.49
